,Location Name,City,DOE Need (with Truancy),Crime,Obesity,6-8 attendance,Need Score,Latitude,Longitude
9396,9396,1,36,43,44,88,37,31.054,-100.018
9397,9397,5,35,19,15,2,1,31.23,-101.771
9398,9398,5,75,78,51,15,14,32.558,-101.062
9399,9399,3,67,41,35,47,26,32.158,-100.343
9400,9400,0,92,44,56,90,79,32.119,-101.443
9401,9401,3,16,95,55,76,22,32.739,-102.12
9402,9402,1,72,43,30,93,1,31.066,-100.249
9403,9403,5,16,83,44,94,44,32.929,-102.2
9404,9404,4,42,84,23,81,47,31.819,-100.161
9405,9405,1,58,62,85,95,27,31.216,-102.281
9406,9406,2,20,39,46,67,92,32.72,-100.996
9407,9407,0,15,28,12,94,14,31.128,-101.178
9408,9408,2,15,62,30,85,26,31.747,-100.718
9409,9409,1,52,18,37,72,80,31.361,-102.491
9410,9410,2,11,43,54,74,39,31.637,-102.098
9411,9411,4,63,70,60,8,58,32.908,-102.72
9412,9412,1,41,87,77,27,44,32.835,-100.148
9413,9413,5,65,87,74,10,7,32.871,-101.568
9414,9414,2,68,98,99,22,42,31.887,-102.349
9415,9415,5,61,27,78,54,100,31.574,-102.185
9416,9416,5,99,25,15,55,10,32.571,-102.369
9417,9417,0,82,76,78,18,70,31.861,-100.293
9418,9418,4,84,92,90,60,71,31.6,-102.373
9419,9419,5,88,60,61,42,13,31.644,-102.09
9420,9420,3,84,56,17,6,88,32.208,-101.2
9421,9421,5,45,4,49,48,78,32.214,-102.575
9422,9422,5,82,16,93,69,40,32.977,-101.379
9423,9423,4,42,72,35,37,10,31.86,-101.831
9424,9424,4,30,26,12,98,10,31.178,-101.69
9425,9425,3,96,81,90,69,40,31.639,-102.884
9426,9426,1,49,95,16,12,66,31.084,-101.39
9427,9427,5,88,84,100,1,91,31.502,-101.326
9428,9428,1,21,29,87,47,94,31.25,-100.748
9429,9429,2,21,18,76,84,11,31.875,-101.55
9430,9430,3,11,25,88,7,56,32.504,-102.016
9431,9431,4,65,56,10,82,85,31.595,-100.907
9432,9432,2,87,41,34,39,25,31.06,-102.984
9433,9433,3,82,37,100,43,86,32.563,-101.154
9434,9434,5,62,60,37,15,82,32.819,-101.798
9435,9435,3,95,44,12,64,26,31.198,-101.356
9436,9436,1,25,96,22,46,28,32.759,-102.008
9437,9437,5,55,25,5,42,58,32.504,-101.554
9438,9438,3,88,64,48,51,7,31.928,-102.761
9439,9439,1,43,2,58,92,48,31.875,-101.253
9440,9440,0,49,73,82,86,45,31.039,-100.889
9441,9441,2,91,18,54,10,6,31.861,-100.9
9442,9442,4,52,47,44,94,26,31.278,-101.422
9443,9443,2,63,34,13,83,90,31.531,-102.738
9444,9444,1,86,34,1,86,96,32.715,-101.936
9445,9445,1,72,55,66,36,65,32.728,-102.139
9446,9446,2,74,100,98,49,6,31.014,-102.979
9447,9447,0,70,84,87,19,0,32.846,-100.897
9448,9448,3,13,49,80,27,67,32.817,-100.742
9449,9449,0,75,27,90,86,74,32.293,-100.375
9450,9450,1,61,10,72,12,64,32.213,-100.642
9451,9451,1,71,13,78,68,61,32.792,-100.527
9452,9452,1,12,52,42,0,12,32.736,-100.851
9453,9453,0,59,94,46,58,53,32.524,-102.968
9454,9454,0,65,4,66,55,91,31.9,-100.2
9455,9455,2,95,16,16,52,16,31.627,-100.555
9456,9456,0,42,16,87,66,78,31.46,-102.312
9457,9457,4,13,51,55,43,95,31.164,-101.004
9458,9458,3,25,9,26,10,78,32.572,-101.113
9459,9459,2,72,31,14,30,41,31.281,-100.079
9460,9460,5,62,86,54,23,100,32.641,-101.589
9461,9461,2,78,31,62,54,84,31.757,-102.744
9462,9462,0,66,16,41,55,96,32.797,-101.264
9463,9463,5,99,43,14,49,27,32.22,-102.551
9464,9464,3,21,60,12,98,42,31.515,-100.81
9465,9465,5,24,52,22,68,11,32.778,-102.201
9466,9466,2,15,29,100,42,3,31.384,-102.174
9467,9467,2,51,1,91,60,39,32.213,-101.297
9468,9468,5,64,56,41,57,38,32.322,-101.789
9469,9469,3,89,40,38,90,32,32.103,-102.417
9470,9470,0,65,62,27,78,71,32.35,-102.276
9471,9471,0,97,16,42,41,65,32.112,-100.995
9472,9472,3,35,5,99,44,7,31.446,-102.734
9473,9473,2,8,26,39,97,85,31.776,-101.471
9474,9474,0,69,90,84,53,41,32.419,-101.288
9475,9475,4,72,54,88,95,28,32.117,-100.992
9476,9476,2,37,61,62,10,29,31.63,-102.645
9477,9477,1,43,95,30,82,66,32.711,-100.149
9478,9478,5,31,33,11,3,54,31.754,-101.122
9479,9479,1,78,93,92,79,57,31.863,-101.434
9480,9480,2,53,97,20,91,98,31.087,-101.276
9481,9481,3,80,6,30,77,29,31.438,-101.461
9482,9482,3,87,62,58,32,39,32.734,-102.612
9483,9483,0,94,87,71,32,25,32.198,-101.079
9484,9484,0,95,98,97,14,66,31.38,-100.114
9485,9485,0,1,27,85,35,4,32.274,-101.995
9486,9486,2,94,96,65,23,61,32.507,-100.198
9487,9487,0,62,25,87,93,17,32.67,-102.783
9488,9488,1,10,85,1,55,50,31.808,-101.848
9489,9489,3,89,46,12,64,34,31.972,-100.917
9490,9490,4,63,91,82,79,59,32.077,-100.751
9491,9491,4,38,44,64,80,90,32.485,-100.987
9492,9492,4,93,45,59,89,74,31.977,-102.651
9493,9493,0,37,76,11,58,77,32.725,-101.797
9494,9494,3,8,82,78,6,48,32.206,-100.099
9495,9495,1,28,81,91,73,45,31.197,-102.916
9496,9496,4,83,92,99,94,26,32.942,-102.456
9497,9497,3,85,66,50,50,66,32.754,-101.257
9498,9498,4,84,77,73,67,38,31.299,-102.928
9499,9499,0,29,23,49,42,7,32.313,-102.065
9500,9500,0,40,17,33,12,12,31.558,-102.311
9501,9501,0,93,56,52,47,12,32.651,-102.087
9502,9502,1,43,22,72,36,76,31.765,-101.049
9503,9503,3,6,31,91,80,96,32.166,-101.29
9504,9504,5,9,3,69,34,100,32.995,-100.409
9505,9505,5,72,21,96,91,75,31.978,-102.78
9506,9506,2,98,40,26,66,54,32.111,-101.181
9507,9507,3,8,18,88,96,72,31.918,-101.316
9508,9508,3,48,19,14,81,25,31.686,-101.772
9509,9509,5,41,51,96,8,35,32.477,-102.072
9510,9510,0,44,94,25,85,65,32.283,-102.217
9511,9511,5,38,71,82,73,75,32.46,-101.515
9512,9512,1,8,22,6,4,66,32.568,-101.642
9513,9513,4,5,39,6,99,3,32.776,-102.282
9514,9514,2,13,86,57,4,27,31.828,-100.066
9515,9515,2,23,31,62,92,31,31.445,-102.683
9516,9516,1,38,81,19,39,8,31.598,-100.435
9517,9517,3,15,65,73,61,50,31.332,-102.694
9518,9518,3,100,60,77,84,93,32.489,-101.795
9519,9519,5,18,82,78,22,12,31.071,-102.576
9520,9520,3,17,63,34,69,98,31.273,-102.669
9521,9521,5,43,11,61,98,43,31.04,-100.002
9522,9522,3,87,72,53,30,10,31.46,-102.412
9523,9523,2,87,7,84,93,35,32.201,-101.405
9524,9524,0,79,53,89,82,81,31.653,-102.623
9525,9525,4,50,50,21,61,11,31.565,-101.563
9526,9526,3,6,54,40,88,68,32.846,-100.177
9527,9527,3,99,64,55,20,98,32.89,-102.123
9528,9528,3,65,47,89,96,57,31.947,-102.605
9529,9529,5,59,15,22,8,73,32.209,-100.663
9530,9530,1,88,83,77,100,11,32.008,-101.445
9531,9531,5,95,61,0,85,96,32.002,-100.392
9532,9532,0,0,16,21,82,56,32.182,-101.264
9533,9533,1,94,35,39,43,23,31.906,-100.929
9534,9534,2,25,0,89,1,28,32.241,-100.768
9535,9535,3,64,81,96,5,53,32.603,-101.826
9536,9536,3,43,72,39,94,76,31.179,-100.303
9537,9537,4,53,69,82,93,38,32.23,-100.333
9538,9538,4,62,89,34,77,90,31.396,-100.138
9539,9539,1,0,26,92,74,18,31.341,-101.452
9540,9540,4,51,64,60,3,82,32.402,-102.153
9541,9541,3,46,47,94,62,68,31.753,-101.825
9542,9542,2,61,90,88,49,41,31.439,-102.983
9543,9543,4,18,33,95,53,36,31.42,-102.927
9544,9544,4,14,28,16,19,22,31.708,-101.114
9545,9545,2,2,33,9,17,20,31.863,-101.39
9546,9546,2,96,30,88,47,93,32.557,-102.988
9547,9547,4,35,40,47,94,82,32.319,-101.184
9548,9548,1,12,36,98,72,19,32.35,-101.264
9549,9549,3,22,18,84,32,62,31.897,-101.245
9550,9550,0,25,71,19,87,64,31.121,-101.029
9551,9551,0,7,6,18,32,40,32.076,-100.068
9552,9552,4,86,97,54,34,14,32.288,-101.117
9553,9553,5,75,30,76,77,49,32.254,-101.041
9554,9554,4,31,84,96,100,100,32.31,-102.084
9555,9555,4,98,25,31,64,25,32.483,-102.198
9556,9556,4,57,54,70,65,26,32.129,-100.053
9557,9557,3,66,74,67,19,44,32.05,-102.498
9558,9558,3,26,71,92,55,68,31.209,-101.449
9559,9559,2,23,95,18,31,42,31.076,-100.989
9560,9560,5,77,90,80,78,30,31.982,-100.775
9561,9561,3,29,93,80,46,17,31.233,-100.626
9562,9562,4,66,3,48,66,32,32.891,-100.556
9563,9563,3,3,85,25,26,37,31.361,-100.566
9564,9564,4,92,44,7,69,50,31.949,-102.37
9565,9565,5,19,52,84,80,55,31.379,-100.811
9566,9566,0,7,57,51,56,58,32.517,-101.181
9567,9567,4,52,56,85,91,29,32.436,-100.536
9568,9568,3,9,68,8,77,5,31.734,-100.33
9569,9569,4,56,33,55,64,100,32.175,-100.672
9570,9570,1,27,4,46,27,88,31.995,-101.851
9571,9571,0,85,54,20,32,17,31.794,-102.52
9572,9572,0,90,30,30,19,35,32.138,-100.162
9573,9573,3,63,24,49,44,13,32.081,-100.803
9574,9574,2,99,77,14,78,68,32.687,-101.326
9575,9575,3,10,27,18,74,38,31.043,-101.361
9576,9576,1,46,60,23,33,59,31.825,-102.165
9577,9577,4,70,44,60,97,18,32.654,-101.375
9578,9578,5,89,66,41,4,1,31.952,-102.428
9579,9579,4,86,90,38,29,65,32.327,-100.084
9580,9580,5,45,67,99,1,3,32.185,-100.453
9581,9581,4,65,54,55,87,89,32.164,-102.341
9582,9582,5,34,82,40,88,2,32.904,-101.662
9583,9583,0,34,78,3,39,64,32.547,-101.087
9584,9584,5,28,44,92,77,62,31.767,-101.881
9585,9585,1,36,41,30,48,37,32.266,-100.685
9586,9586,3,12,91,7,62,63,32.477,-100.65
9587,9587,4,81,56,58,18,19,31.329,-102.421
9588,9588,5,54,39,48,93,86,31.173,-101.674
9589,9589,1,30,4,1,18,63,31.022,-102.444
9590,9590,3,99,46,94,7,60,32.725,-101.282
9591,9591,4,60,97,88,55,88,32.153,-102.004
9592,9592,4,88,4,40,13,32,31.733,-102.016
9593,9593,4,48,83,76,86,1,31.239,-101.219
9594,9594,4,9,19,97,4,63,31.7,-102.974
9595,9595,0,3,51,78,98,79,32.4,-102.669
9596,9596,2,46,67,44,72,28,32.774,-100.603
9597,9597,5,20,18,33,32,40,31.728,-101.214
9598,9598,2,23,27,23,16,12,31.621,-100.805
9599,9599,4,39,35,98,10,24,32.273,-100.658
9600,9600,4,47,83,10,57,51,32.155,-100.544
9601,9601,1,26,6,30,70,10,31.648,-101.223
9602,9602,4,41,75,5,61,1,31.715,-100.3
9603,9603,5,97,55,76,47,90,31.133,-102.947
9604,9604,3,26,52,14,83,100,31.13,-102.426
9605,9605,4,62,37,5,90,64,32.327,-102.537
9606,9606,0,58,24,3,87,48,32.183,-100.538
9607,9607,1,67,18,8,35,40,31.271,-100.767
9608,9608,3,66,74,77,96,74,32.82,-100.686
9609,9609,3,17,64,73,30,0,32.599,-100.372
9610,9610,1,70,36,7,46,18,31.153,-100.942
9611,9611,2,6,41,49,6,71,32.916,-102.223
9612,9612,5,13,73,12,19,83,31.836,-102.782
9613,9613,2,89,93,69,45,95,32.081,-100.677
9614,9614,3,41,33,78,70,8,32.122,-101.887
9615,9615,2,1,76,30,69,54,31.723,-101.74
9616,9616,3,8,79,98,23,63,32.313,-102.79
9617,9617,5,47,32,65,58,39,32.084,-101.067
9618,9618,0,43,51,48,19,28,31.056,-100.024
9619,9619,0,47,50,0,74,83,31.632,-101.886
9620,9620,5,50,13,46,1,12,31.283,-100.245
9621,9621,5,28,42,6,53,50,32.286,-101.465
9622,9622,3,55,7,46,3,44,32.264,-102.915
9623,9623,4,46,82,47,89,58,31.876,-101.65
9624,9624,3,68,73,27,60,73,32.432,-101.982
9625,9625,4,12,77,39,62,34,31.462,-101.11
9626,9626,1,72,75,5,90,24,31.666,-102.376
9627,9627,0,88,98,99,72,93,32.9,-101.413
9628,9628,0,75,15,3,17,58,31.865,-101.886
9629,9629,3,9,97,98,39,23,31.514,-100.233
9630,9630,5,29,21,10,12,9,32.665,-100.41
9631,9631,4,6,16,55,82,53,32.56,-100.241
9632,9632,1,30,62,57,24,80,32.908,-100.739
9633,9633,0,100,28,100,31,0,32.253,-100.8
9634,9634,1,12,33,47,20,31,32.005,-100.813
9635,9635,0,26,39,49,27,25,32.511,-102.26
9636,9636,4,56,33,81,19,46,31.853,-101.69
9637,9637,3,70,50,52,97,68,31.069,-100.304
9638,9638,2,70,5,4,6,91,31.737,-100.722
9639,9639,4,84,44,89,96,27,32.115,-102.526
9640,9640,2,60,47,6,11,40,31.552,-102.096
9641,9641,5,69,88,95,42,58,32.106,-102.564
9642,9642,4,81,6,61,58,79,32.979,-100.082
9643,9643,2,79,92,13,36,67,32.064,-102.532
9644,9644,2,85,96,81,100,14,32.956,-101.792
9645,9645,2,54,52,11,76,84,32.216,-101.603
9646,9646,2,14,58,11,4,0,32.777,-101.335
9647,9647,2,53,18,50,50,54,32.098,-100.734
9648,9648,2,37,100,40,85,42,31.481,-100.404
9649,9649,5,51,28,63,63,54,31.887,-101.524
9650,9650,4,79,45,79,76,5,31.345,-100.286
9651,9651,1,35,36,99,16,29,32.831,-100.702
9652,9652,0,54,23,23,48,54,32.991,-101.897
9653,9653,4,39,78,82,13,67,32.327,-101.395
9654,9654,0,39,49,20,70,66,31.478,-101.346
9655,9655,1,91,42,68,7,84,31.766,-102.154
9656,9656,1,11,84,46,10,80,31.408,-102.684
9657,9657,5,25,44,55,14,13,32.937,-101.181
9658,9658,0,20,62,64,37,60,31.384,-101.784
9659,9659,2,58,73,100,24,57,31.349,-102.281
9660,9660,1,98,79,95,14,61,32.563,-101.443
9661,9661,0,78,89,52,71,20,32.804,-102.304
9662,9662,2,66,69,43,85,66,32.94,-101.881
9663,9663,5,25,15,27,81,90,32.538,-101.714
9664,9664,5,87,87,63,38,1,32.08,-101.168
9665,9665,2,57,35,3,57,24,32.249,-101.048
9666,9666,1,73,80,53,13,95,31.997,-101.578
9667,9667,3,43,56,62,75,73,32.658,-102.773
9668,9668,3,15,64,31,94,37,31.537,-102.389
9669,9669,2,15,11,64,4,76,31.647,-101.933
9670,9670,2,40,9,74,84,16,31.592,-102.573
9671,9671,2,16,65,55,30,39,32.12,-101.972
9672,9672,0,8,54,98,11,85,31.924,-102.804
9673,9673,5,85,48,32,77,15,31.623,-101.747
9674,9674,2,27,31,63,88,44,32.726,-102.266
9675,9675,0,12,46,48,78,12,31.565,-101.217
9676,9676,5,13,48,87,38,9,31.718,-101.059
9677,9677,1,24,60,54,66,34,31.014,-100.036
9678,9678,4,11,25,34,9,80,32.006,-100.925
9679,9679,0,1,79,0,62,14,32.175,-101.467
9680,9680,3,82,13,84,38,44,31.208,-101.724
9681,9681,4,45,12,35,74,88,32.334,-101.529
9682,9682,2,68,99,24,69,62,32.756,-102.129
9683,9683,3,70,4,59,22,76,31.807,-101.254
9684,9684,5,9,66,6,68,32,31.494,-100.869
9685,9685,4,8,48,69,39,67,31.286,-101.082
9686,9686,5,21,25,83,2,76,32.237,-102.872
9687,9687,3,2,100,39,92,49,31.564,-101.973
9688,9688,2,0,30,2,84,0,31.773,-100.25
9689,9689,0,33,45,91,92,15,32.38,-100.501
9690,9690,4,6,65,10,65,61,31.472,-102.136
9691,9691,0,3,22,63,81,48,31.489,-100.074
9692,9692,1,58,23,21,26,100,32.016,-102.091
9693,9693,3,78,41,7,33,26,31.299,-100.342
9694,9694,3,5,42,74,6,33,31.95,-102.043
9695,9695,2,26,41,18,21,53,32.551,-100.31
9696,9696,2,33,75,26,6,97,31.704,-102.144
9697,9697,4,59,24,98,39,47,31.197,-102.203
9698,9698,5,84,44,78,75,55,31.606,-102.406
9699,9699,3,7,81,48,7,91,31.052,-100.502
9700,9700,4,79,90,58,20,59,31.522,-102.955
9701,9701,5,40,11,33,83,89,31.496,-102.532
9702,9702,3,37,11,8,77,78,32.75,-102.636
9703,9703,5,25,55,46,53,39,32.468,-102.798
9704,9704,5,97,20,89,46,36,32.812,-102.291
9705,9705,3,5,5,52,16,69,32.541,-100.355
9706,9706,4,84,23,21,24,66,31.531,-102.166
9707,9707,2,59,77,78,24,68,32.323,-100.556
9708,9708,2,73,38,47,71,72,31.342,-102.363
9709,9709,2,8,82,61,35,62,31.659,-102.28
9710,9710,4,34,79,56,58,45,31.815,-101.5
9711,9711,2,13,20,65,99,65,32.378,-100.469
9712,9712,5,42,55,25,68,24,31.876,-100.992
9713,9713,3,54,44,98,58,7,31.43,-102.672
9714,9714,5,0,10,21,16,80,31.146,-101.995
9715,9715,1,82,97,89,66,63,31.729,-102.139
9716,9716,5,99,87,100,33,22,31.15,-101.766
9717,9717,2,94,65,27,42,36,32.384,-101.642
9718,9718,3,36,72,64,67,91,32.287,-102.054
9719,9719,4,54,66,25,71,88,31.26,-101.518
9720,9720,1,47,36,27,4,79,32.755,-102.213
9721,9721,2,88,31,96,43,22,32.975,-102.738
9722,9722,2,8,62,25,87,36,32.617,-101.445
9723,9723,3,2,100,55,68,92,32.175,-100.378
9724,9724,4,91,94,19,95,32,31.963,-102.583
9725,9725,2,60,99,41,53,13,31.035,-100.766
9726,9726,0,85,9,4,27,2,31.332,-102.265
9727,9727,0,91,17,26,74,43,32.968,-101.512
9728,9728,0,22,12,53,76,65,31.459,-102.442
9729,9729,1,19,71,45,33,12,31.536,-102.482
9730,9730,1,52,29,80,17,52,32.523,-102.478
9731,9731,0,37,33,40,25,60,31.217,-101.624
9732,9732,5,4,34,41,15,79,31.804,-101.0
9733,9733,4,56,63,70,64,4,32.568,-102.679
9734,9734,5,15,81,45,97,77,31.205,-102.148
9735,9735,1,54,68,38,23,25,32.856,-102.284
9736,9736,5,87,50,24,43,45,32.624,-101.9
9737,9737,3,78,87,5,26,24,32.468,-101.416
9738,9738,5,72,90,24,11,4,32.794,-101.603
9739,9739,3,10,72,58,31,22,31.41,-100.12
9740,9740,4,12,45,37,43,43,31.281,-101.141
9741,9741,4,93,60,55,81,99,31.331,-100.42
9742,9742,3,0,23,27,42,54,31.582,-102.911
9743,9743,5,74,29,1,79,78,32.556,-100.478
9744,9744,4,55,65,77,10,76,32.483,-101.472
9745,9745,0,61,89,71,55,63,32.921,-100.67
9746,9746,3,72,73,77,72,27,32.367,-100.852
9747,9747,0,72,82,15,80,72,31.594,-100.699
9748,9748,5,58,34,49,15,22,31.48,-100.299
9749,9749,0,76,89,84,1,4,31.29,-101.816
9750,9750,0,46,43,14,63,41,32.064,-101.377
9751,9751,1,57,26,42,26,25,31.339,-101.061
9752,9752,0,16,64,99,75,77,31.822,-101.328
9753,9753,3,64,55,68,47,69,32.706,-101.9
9754,9754,1,8,11,49,20,8,31.121,-100.083
9755,9755,5,88,51,45,96,10,31.624,-100.13
9756,9756,4,32,59,26,100,78,32.914,-101.352
9757,9757,5,46,87,37,95,25,31.16,-102.926
9758,9758,2,45,56,63,8,84,31.092,-102.161
9759,9759,5,7,84,98,18,59,31.676,-100.652
9760,9760,3,5,71,80,69,74,32.563,-101.646
9761,9761,4,49,78,57,77,24,31.679,-100.865
9762,9762,2,26,32,20,24,12,31.536,-100.677
9763,9763,2,98,42,21,94,12,31.345,-101.585
9764,9764,5,70,55,5,54,17,32.316,-102.98
9765,9765,4,65,13,70,5,87,31.558,-102.805
9766,9766,5,73,92,93,93,79,32.197,-102.528
9767,9767,2,15,38,95,13,37,31.004,-101.533
9768,9768,0,71,44,1,85,10,32.441,-102.009
9769,9769,5,34,61,80,34,91,31.33,-100.537
9770,9770,5,51,28,100,53,32,31.147,-102.252
9771,9771,1,52,38,57,17,40,32.417,-101.907
9772,9772,5,28,89,73,94,22,31.584,-101.606
9773,9773,1,76,92,50,1,37,31.259,-101.962
9774,9774,0,68,10,58,36,90,32.288,-101.868
9775,9775,1,47,86,30,73,89,32.437,-100.001
9776,9776,3,67,83,43,96,80,31.38,-101.148
9777,9777,3,64,22,2,72,12,32.122,-100.348
9778,9778,4,13,21,19,39,100,32.575,-101.427
9779,9779,3,15,33,20,99,98,32.099,-102.84
9780,9780,4,62,0,20,1,77,32.56,-101.083
9781,9781,4,90,1,77,55,86,31.505,-101.534
9782,9782,0,87,40,79,9,9,31.96,-101.601
9783,9783,5,27,30,15,56,7,31.277,-100.253
9784,9784,2,26,30,63,76,60,31.003,-100.824
9785,9785,3,6,39,82,30,59,32.563,-101.04
9786,9786,2,70,58,23,98,47,31.406,-101.087
9787,9787,0,63,17,4,87,14,31.662,-102.057
9788,9788,1,29,3,0,25,23,31.689,-101.433
9789,9789,4,53,34,56,97,32,32.876,-102.725
9790,9790,1,30,8,12,45,11,32.218,-101.302
9791,9791,4,29,78,37,69,96,32.617,-100.165
9792,9792,2,20,18,52,83,55,31.404,-102.645
9793,9793,2,38,27,2,75,78,31.06,-102.155
9794,9794,5,83,39,88,72,15,31.505,-102.689
9795,9795,2,48,81,43,25,90,31.776,-101.231
9796,9796,3,11,26,51,39,53,32.805,-100.109
9797,9797,1,42,10,95,38,41,31.345,-102.248
9798,9798,4,96,81,17,27,17,32.805,-101.669
9799,9799,5,27,39,65,84,41,32.485,-102.235
9800,9800,5,76,57,97,78,72,31.433,-100.084
9801,9801,2,76,52,45,56,58,31.645,-100.749
9802,9802,1,82,28,44,22,15,32.37,-100.512
9803,9803,3,0,87,49,37,0,32.955,-101.226
9804,9804,2,11,18,25,88,100,32.511,-100.376
9805,9805,0,41,35,5,19,39,31.535,-101.115
9806,9806,4,26,1,57,42,1,31.219,-101.363
9807,9807,1,18,63,81,2,24,32.332,-101.897
9808,9808,4,14,32,13,2,86,31.709,-102.487
9809,9809,3,77,80,50,25,52,32.913,-101.782
9810,9810,1,59,19,93,9,23,32.866,-101.337
9811,9811,2,87,40,36,25,49,31.996,-101.288
9812,9812,4,82,98,61,78,55,31.98,-100.301
9813,9813,2,49,61,80,23,49,32.22,-100.896
9814,9814,3,90,24,0,100,11,32.415,-102.048
9815,9815,1,28,16,62,78,99,32.148,-100.056
9816,9816,4,17,12,57,0,21,32.312,-101.292
9817,9817,5,61,15,77,72,49,31.144,-101.786
9818,9818,4,36,79,12,69,45,31.244,-101.738
9819,9819,5,58,45,54,15,53,32.513,-102.83
9820,9820,1,69,36,74,41,88,31.307,-101.369
9821,9821,0,53,65,23,20,64,31.938,-100.681
9822,9822,2,90,51,9,39,99,31.173,-102.956
9823,9823,4,48,48,8,86,47,32.259,-102.305
9824,9824,4,24,20,93,43,57,32.08,-100.547
9825,9825,0,70,64,42,5,54,32.164,-102.939
9826,9826,1,7,90,98,28,36,32.507,-101.024
9827,9827,5,93,97,94,9,10,31.376,-102.799
9828,9828,1,60,27,3,83,17,32.851,-102.041
9829,9829,4,80,46,81,73,42,32.438,-102.602
9830,9830,5,87,17,75,80,19,32.95,-102.856
9831,9831,3,19,18,25,5,26,31.496,-101.478
9832,9832,5,70,19,28,28,73,32.107,-100.472
9833,9833,5,45,8,13,89,15,32.96,-102.013
9834,9834,5,97,79,74,63,97,32.518,-101.077
9835,9835,1,69,84,58,77,20,31.899,-100.742
9836,9836,3,49,56,68,20,31,31.801,-102.969
9837,9837,5,70,91,37,23,16,32.214,-101.431
9838,9838,3,42,13,38,32,87,31.532,-100.916
9839,9839,3,43,58,34,25,3,32.839,-101.35
9840,9840,1,2,48,67,8,39,32.384,-100.231
9841,9841,4,81,38,72,78,80,31.252,-100.594
9842,9842,4,89,56,18,6,22,32.726,-100.583
9843,9843,4,10,8,26,1,97,31.009,-100.88
9844,9844,2,30,82,27,74,15,31.593,-102.656
9845,9845,4,90,70,14,96,9,32.435,-100.408
9846,9846,3,75,52,31,24,2,32.281,-101.618
9847,9847,0,58,96,35,73,43,31.108,-101.844
9848,9848,2,30,21,56,12,75,31.34,-100.664
9849,9849,4,83,0,18,90,66,31.575,-100.339
9850,9850,2,97,14,100,52,11,32.38,-101.453
9851,9851,4,27,87,52,22,34,32.701,-102.762
9852,9852,4,94,67,98,42,14,32.934,-100.319
9853,9853,5,54,29,16,30,64,31.212,-102.198
9854,9854,3,1,94,40,61,91,32.361,-101.795
9855,9855,0,4,31,60,52,20,31.358,-101.303
9856,9856,5,42,76,34,15,91,31.668,-102.474
9857,9857,2,68,26,67,44,10,32.643,-101.233
9858,9858,1,40,63,66,9,15,31.842,-101.842
9859,9859,2,91,55,52,64,35,32.65,-101.039
9860,9860,0,24,21,87,79,7,32.622,-102.589
9861,9861,0,22,77,83,12,43,32.067,-100.239
9862,9862,2,87,15,12,70,47,32.076,-102.668
9863,9863,0,6,12,36,49,5,31.269,-102.217
9864,9864,5,47,31,43,81,100,32.212,-101.374
9865,9865,4,20,65,75,1,12,32.606,-101.892
9866,9866,0,68,14,17,88,31,31.689,-101.244
9867,9867,1,10,51,63,48,50,31.1,-102.415
9868,9868,3,12,50,71,74,23,31.948,-100.835
9869,9869,5,71,71,35,59,65,32.579,-100.189
9870,9870,3,11,69,9,78,25,32.728,-100.822
9871,9871,1,39,63,85,56,95,31.093,-101.575
9872,9872,0,1,82,97,94,91,31.523,-101.058
9873,9873,1,0,80,71,3,23,32.059,-102.326
9874,9874,0,27,14,90,10,89,31.61,-100.907
9875,9875,1,39,80,11,94,38,32.511,-102.042
9876,9876,0,35,97,37,39,48,32.161,-101.098
9877,9877,4,80,75,37,18,41,32.152,-101.31
9878,9878,1,38,74,96,2,97,31.043,-102.626
9879,9879,4,57,53,67,92,93,32.247,-102.074
9880,9880,1,35,46,0,7,33,31.212,-100.467
9881,9881,2,11,85,11,25,80,31.089,-102.122
9882,9882,0,56,99,49,49,9,31.976,-102.983
9883,9883,3,89,13,49,87,92,31.823,-100.722
9884,9884,5,34,52,39,88,68,32.381,-102.446
9885,9885,5,3,76,66,62,16,32.087,-101.733
9886,9886,4,9,65,13,68,49,32.175,-101.39
9887,9887,4,17,28,99,35,32,32.836,-101.952
9888,9888,0,41,47,56,18,39,32.02,-101.111
9889,9889,1,10,28,99,73,52,32.747,-102.198
9890,9890,5,51,19,3,90,74,31.152,-101.329
9891,9891,0,84,34,74,86,37,32.949,-102.552
9892,9892,3,94,89,20,24,8,32.831,-100.444
9893,9893,0,8,56,7,89,49,31.867,-100.842
9894,9894,3,31,56,17,12,89,32.117,-101.514
9895,9895,4,73,27,44,65,32,32.488,-100.053
9896,9896,5,6,39,61,5,99,32.77,-101.501
9897,9897,5,58,11,20,53,40,31.795,-101.581
9898,9898,3,88,35,12,87,54,31.646,-101.382
9899,9899,3,53,58,12,42,58,32.583,-102.541
9900,9900,0,15,17,4,63,2,31.214,-100.861
9901,9901,5,84,2,88,43,80,32.078,-100.679
9902,9902,1,97,47,72,54,62,32.292,-100.585
9903,9903,1,52,23,46,92,43,31.281,-101.587
9904,9904,3,53,10,44,3,91,32.458,-102.027
9905,9905,1,44,77,80,65,82,31.528,-100.807
9906,9906,0,66,53,8,64,55,32.376,-100.26
9907,9907,5,81,66,94,24,96,31.02,-101.965
9908,9908,1,35,18,20,75,77,32.79,-100.275
9909,9909,3,69,47,27,16,15,32.415,-100.175
9910,9910,0,8,91,30,28,74,32.114,-100.685
9911,9911,1,1,72,1,35,0,31.097,-101.988
